timeWeight,distanceWeight,directionWeight,n runs,n events,n correlated runs,n wrong correlations
0.75,0,0,20,1230,26,565
0.75,0,0,50,2210,38,1036
0.75,0,0,100,5515,78,3905
0.75,0,0,1,23,1,0
0.75,0,0,5,166,4,14
0.75,0,0,10,884,17,187
0.75,0,0,20,846,18,204
0.75,0,0,50,2553,45,1236
0.75,0,0,100,4888,69,3636
0.75,0,0,1,43,1,0
0.75,0,0,5,169,7,14
0.75,0,0,10,804,8,274
0.75,0,0,20,1159,19,324
0.75,0,0,50,2493,44,1385
0.75,0,0,100,4102,59,2600
0.75,0,0.25,1,20,1,0
0.75,0,0.25,5,151,7,0
0.75,0,0.25,10,316,8,111
0.75,0,0.25,20,962,18,287
0.75,0,0.25,50,2771,44,1161
0.75,0,0.25,100,5085,68,3715
0.75,0,0.25,1,59,2,0
0.75,0,0.25,5,414,6,0
0.75,0,0.25,10,797,11,96
0.75,0,0.25,20,818,19,310
0.75,0,0.25,50,2613,41,1325
0.75,0,0.25,100,4567,67,3240
0.75,0,0.25,1,70,1,0
0.75,0,0.25,5,355,4,17
0.75,0,0.25,10,520,11,13
0.75,0,0.25,20,1111,18,275
0.75,0,0.25,50,2702,45,1709
0.75,0,0.25,100,4797,71,3401
0.75,0,0.25,1,34,1,0
0.75,0,0.25,5,209,5,0
0.75,0,0.25,10,457,11,56
0.75,0,0.25,20,1091,18,359
0.75,0,0.25,50,2287,39,1213
0.75,0,0.25,100,5261,83,3196
0.75,0,0.25,1,23,1,0
0.75,0,0.25,5,306,4,52
0.75,0,0.25,10,561,9,85
0.75,0,0.25,20,844,20,60
0.75,0,0.25,50,2131,39,899
0.75,0,0.25,100,5388,81,3827
0.75,0,0.5,1,68,1,0
0.75,0,0.5,5,482,6,0
0.75,0,0.5,10,450,11,43
0.75,0,0.5,20,893,17,363
0.75,0,0.5,50,2687,37,1422
0.75,0,0.5,100,4933,66,3461
0.75,0,0.5,1,76,2,0
0.75,0,0.5,5,123,5,27
0.75,0,0.5,10,584,12,0
0.75,0,0.5,20,871,27,267
0.75,0,0.5,50,2342,35,1069
0.75,0,0.5,100,5167,65,3663
0.75,0,0.5,1,39,1,0
0.75,0,0.5,5,293,6,0
0.75,0,0.5,10,635,10,86
0.75,0,0.5,20,945,17,101
0.75,0,0.5,50,2867,53,1542
0.75,0,0.5,100,4389,68,3051
0.75,0,0.5,1,71,1,0
0.75,0,0.5,5,191,5,0
0.75,0,0.5,10,384,12,42
0.75,0,0.5,20,1039,19,299
0.75,0,0.5,50,2544,38,1415
0.75,0,0.5,100,4794,67,3358
0.75,0,0.5,1,12,1,0
0.75,0,0.5,5,167,4,34
0.75,0,0.5,10,573,7,243
0.75,0,0.5,20,1371,18,459
0.75,0,0.5,50,1751,34,871
0.75,0,0.5,100,4486,73,2994
0.75,0,0.75,1,76,1,0
0.75,0,0.75,5,131,6,9
0.75,0,0.75,10,422,9,79
0.75,0,0.75,20,870,18,203
0.75,0,0.75,50,2480,38,1469
0.75,0,0.75,100,4816,59,3190
0.75,0,0.75,1,14,1,0
0.75,0,0.75,5,218,5,0
0.75,0,0.75,10,380,8,130
0.75,0,0.75,20,946,21,387
0.75,0,0.75,50,1976,41,826
0.75,0,0.75,100,4059,85,2088
0.75,0,0.75,1,36,1,0
0.75,0,0.75,5,172,8,0
0.75,0,0.75,10,610,10,235
0.75,0,0.75,20,857,22,207
0.75,0,0.75,50,2218,47,938
0.75,0,0.75,100,5052,71,3301
0.75,0,0.75,1,28,1,0
0.75,0,0.75,5,185,5,0
0.75,0,0.75,10,524,11,111
0.75,0,0.75,20,979,17,145
0.75,0,0.75,50,2333,37,1415
0.75,0,0.75,100,5466,88,3170
0.75,0,0.75,1,37,1,0
0.75,0,0.75,5,211,5,0
0.75,0,0.75,10,588,12,171
0.75,0,0.75,20,926,19,113
0.75,0,0.75,50,2624,40,1419
0.75,0,0.75,100,4588,63,3026
0.75,0,1,1,18,1,0
0.75,0,1,5,350,5,38
0.75,0,1,10,511,8,108
0.75,0,1,20,880,19,147
0.75,0,1,50,2659,48,1305
0.75,0,1,100,5062,93,3444
0.75,0,1,1,20,1,0
0.75,0,1,5,255,6,64
0.75,0,1,10,638,8,242
0.75,0,1,20,711,18,146
0.75,0,1,50,2889,49,1387
0.75,0,1,100,4959,63,3130
0.75,0,1,1,74,1,0
0.75,0,1,5,227,4,12
0.75,0,1,10,566,10,29
0.75,0,1,20,1305,22,625
0.75,0,1,50,2024,38,959
0.75,0,1,100,5040,78,3508
0.75,0,1,1,27,1,0
0.75,0,1,5,199,5,25
0.75,0,1,10,569,11,44
0.75,0,1,20,693,15,210
0.75,0,1,50,2223,49,791
0.75,0,1,100,4948,94,2920
0.75,0,1,1,70,1,0
0.75,0,1,5,148,7,0
0.75,0,1,10,517,8,132
0.75,0,1,20,996,20,350
0.75,0,1,50,2014,33,1108
0.75,0,1,100,5125,77,3289
0.75,0.25,0,1,113,1,0
0.75,0.25,0,5,364,6,0
0.75,0.25,0,10,359,10,33
0.75,0.25,0,20,780,17,219
0.75,0.25,0,50,2072,32,1035
0.75,0.25,0,100,4032,58,2629
0.75,0.25,0,1,73,1,0
0.75,0.25,0,5,365,5,119
0.75,0.25,0,10,589,10,72
0.75,0.25,0,20,798,15,268
0.75,0.25,0,50,2835,38,1484
0.75,0.25,0,100,4920,57,3316
0.75,0.25,0,1,11,1,0
0.75,0.25,0,5,79,6,0
0.75,0.25,0,10,403,10,83
0.75,0.25,0,20,1020,19,154
0.75,0.25,0,50,2133,37,866
0.75,0.25,0,100,4544,59,2930
0.75,0.25,0,1,58,1,0
0.75,0.25,0,5,216,5,4
0.75,0.25,0,10,556,11,8
0.75,0.25,0,20,762,21,22
0.75,0.25,0,50,2800,45,1265
0.75,0.25,0,100,4403,57,3008
0.75,0.25,0,1,56,1,0
0.75,0.25,0,5,129,5,10
0.75,0.25,0,10,460,10,70
0.75,0.25,0,20,1050,16,496
0.75,0.25,0,50,2021,37,858
0.75,0.25,0,100,4372,59,2697
0.75,0.25,0.25,1,37,3,0
0.75,0.25,0.25,5,191,5,0
0.75,0.25,0.25,10,578,7,196
0.75,0.25,0.25,20,838,30,142
0.75,0.25,0.25,50,2810,37,1671
0.75,0.25,0.25,100,4404,57,2846
0.75,0.25,0.25,1,21,1,0
0.75,0.25,0.25,5,262,5,13
0.75,0.25,0.25,10,772,10,118
0.75,0.25,0.25,20,853,20,120
0.75,0.25,0.25,50,2534,45,1257
0.75,0.25,0.25,100,4651,60,3271
0.75,0.25,0.25,1,18,1,0
0.75,0.25,0.25,5,125,5,0
0.75,0.25,0.25,10,433,10,123
0.75,0.25,0.25,20,914,20,131
0.75,0.25,0.25,50,2035,36,913
0.75,0.25,0.25,100,4879,59,3540
0.75,0.25,0.25,1,61,1,0
0.75,0.25,0.25,5,418,6,4
0.75,0.25,0.25,10,415,7,79
0.75,0.25,0.25,20,946,20,208
0.75,0.25,0.25,50,2453,35,1304
0.75,0.25,0.25,100,4967,66,2983
0.75,0.25,0.25,1,211,1,0
0.75,0.25,0.25,5,321,6,56
0.75,0.25,0.25,10,320,9,34
0.75,0.25,0.25,20,719,19,202
0.75,0.25,0.25,50,2422,39,1424
0.75,0.25,0.25,100,5051,66,3524
0.75,0.25,0.5,1,30,4,0
0.75,0.25,0.5,5,160,5,0
0.75,0.25,0.5,10,663,9,139
0.75,0.25,0.5,20,872,20,262
0.75,0.25,0.5,50,2069,41,776
0.75,0.25,0.5,100,4584,59,3281
0.75,0.25,0.5,1,71,1,0
0.75,0.25,0.5,5,176,5,0
0.75,0.25,0.5,10,504,9,125
0.75,0.25,0.5,20,1191,20,209
0.75,0.25,0.5,50,2185,35,1347
0.75,0.25,0.5,100,4793,58,3169
0.75,0.25,0.5,1,18,1,0
0.75,0.25,0.5,5,333,5,0
0.75,0.25,0.5,10,419,11,25
0.75,0.25,0.5,20,1158,15,511
0.75,0.25,0.5,50,2189,37,892
0.75,0.25,0.5,100,4672,66,3222
0.75,0.25,0.5,1,34,1,0
0.75,0.25,0.5,5,245,5,0
0.75,0.25,0.5,10,382,8,70
0.75,0.25,0.5,20,973,19,247
0.75,0.25,0.5,50,2298,40,1089
0.75,0.25,0.5,100,4800,63,3231
0.75,0.25,0.5,1,25,1,0
0.75,0.25,0.5,5,364,6,159
0.75,0.25,0.5,10,512,9,48
0.75,0.25,0.5,20,963,19,278
0.75,0.25,0.5,50,3031,39,1793
0.75,0.25,0.5,100,4583,74,2856
0.75,0.25,0.75,1,29,1,0
0.75,0.25,0.75,5,140,5,0
0.75,0.25,0.75,10,547,11,95
0.75,0.25,0.75,20,630,14,169
0.75,0.25,0.75,50,2895,41,1566
0.75,0.25,0.75,100,5111,62,3220
0.75,0.25,0.75,1,23,1,0
0.75,0.25,0.75,5,238,6,0
0.75,0.25,0.75,10,509,10,24
0.75,0.25,0.75,20,1148,18,392
0.75,0.25,0.75,50,2143,38,875
0.75,0.25,0.75,100,4513,64,2814
0.75,0.25,0.75,1,119,1,0
0.75,0.25,0.75,5,165,6,0
0.75,0.25,0.75,10,382,9,22
0.75,0.25,0.75,20,1417,17,486
0.75,0.25,0.75,50,2597,33,1446
0.75,0.25,0.75,100,4981,69,3014
0.75,0.25,0.75,1,34,1,0
0.75,0.25,0.75,5,192,6,79
0.75,0.25,0.75,10,349,11,49
0.75,0.25,0.75,20,945,16,321
0.75,0.25,0.75,50,2455,37,1164
0.75,0.25,0.75,100,4695,52,3438
0.75,0.25,0.75,1,44,1,0
0.75,0.25,0.75,5,206,5,0
0.75,0.25,0.75,10,445,10,29
0.75,0.25,0.75,20,1164,19,254
0.75,0.25,0.75,50,2329,35,1289
0.75,0.25,0.75,100,4769,64,3234
0.75,0.25,1,1,79,1,0
0.75,0.25,1,5,350,5,0
0.75,0.25,1,10,331,14,14
0.75,0.25,1,20,847,19,154
0.75,0.25,1,50,1915,37,1040
0.75,0.25,1,100,4330,82,2719
0.75,0.25,1,1,17,1,0
0.75,0.25,1,5,169,5,2
0.75,0.25,1,10,832,9,333
0.75,0.25,1,20,1130,21,466
0.75,0.25,1,50,1937,42,905
0.75,0.25,1,100,4990,64,3184
0.75,0.25,1,1,54,1,0
0.75,0.25,1,5,375,6,215
0.75,0.25,1,10,549,10,28
0.75,0.25,1,20,936,19,299
0.75,0.25,1,50,2133,37,1072
0.75,0.25,1,100,4896,64,3152
0.75,0.25,1,1,12,1,0
0.75,0.25,1,5,307,5,0
0.75,0.25,1,10,515,9,131
0.75,0.25,1,20,1019,17,406
0.75,0.25,1,50,2160,35,999
0.75,0.25,1,100,5249,71,3532
0.75,0.25,1,1,58,1,0
0.75,0.25,1,5,212,6,0
0.75,0.25,1,10,480,10,27
0.75,0.25,1,20,844,20,147
0.75,0.25,1,50,2197,33,1178
0.75,0.25,1,100,4354,62,2871
0.75,0.5,0,1,37,1,0
0.75,0.5,0,5,126,5,0
0.75,0.5,0,10,508,13,26
0.75,0.5,0,20,1090,21,160
0.75,0.5,0,50,2101,35,767
0.75,0.5,0,100,4699,60,2771
0.75,0.5,0,1,12,1,0
0.75,0.5,0,5,231,5,0
0.75,0.5,0,10,395,10,25
0.75,0.5,0,20,940,17,309
0.75,0.5,0,50,2379,38,908
0.75,0.5,0,100,4744,62,3035
0.75,0.5,0,1,88,1,0
0.75,0.5,0,5,150,5,0
0.75,0.5,0,10,360,11,40
0.75,0.5,0,20,818,18,263
0.75,0.5,0,50,2329,46,1246
0.75,0.5,0,100,5188,59,3389
0.75,0.5,0,1,48,1,0
0.75,0.5,0,5,140,5,0
0.75,0.5,0,10,417,11,23
0.75,0.5,0,20,902,18,210
0.75,0.5,0,50,1945,38,993
0.75,0.5,0,100,4152,58,3046
0.75,0.5,0,1,44,1,0
0.75,0.5,0,5,250,6,0
0.75,0.5,0,10,394,11,1
0.75,0.5,0,20,955,19,208
0.75,0.5,0,50,1883,36,847
0.75,0.5,0,100,4539,59,3028
0.75,0.5,0.25,1,71,1,0
0.75,0.5,0.25,5,414,5,25
0.75,0.5,0.25,10,444,9,31
0.75,0.5,0.25,20,853,18,209
0.75,0.5,0.25,50,2369,36,1151
0.75,0.5,0.25,100,5860,61,3983
0.75,0.5,0.25,1,17,1,0
0.75,0.5,0.25,5,236,5,0
0.75,0.5,0.25,10,387,11,70
0.75,0.5,0.25,20,1291,15,464
0.75,0.5,0.25,50,2616,35,1489
0.75,0.5,0.25,100,4415,57,3006
0.75,0.5,0.25,1,55,1,0
0.75,0.5,0.25,5,192,5,12
0.75,0.5,0.25,10,362,10,33
0.75,0.5,0.25,20,860,17,240
0.75,0.5,0.25,50,2435,43,986
0.75,0.5,0.25,100,4489,61,2832
0.75,0.5,0.25,1,37,2,0
0.75,0.5,0.25,5,305,5,0
0.75,0.5,0.25,10,633,10,53
0.75,0.5,0.25,20,843,21,251
0.75,0.5,0.25,50,2111,44,836
0.75,0.5,0.25,100,5202,70,3479
0.75,0.5,0.25,1,71,1,0
0.75,0.5,0.25,5,157,4,12
0.75,0.5,0.25,10,474,9,15
0.75,0.5,0.25,20,633,18,146
0.75,0.5,0.25,50,2426,41,797
0.75,0.5,0.25,100,4857,68,2784
0.75,0.5,0.5,1,48,1,0
0.75,0.5,0.5,5,234,5,0
0.75,0.5,0.5,10,331,8,103
0.75,0.5,0.5,20,1002,13,389
0.75,0.5,0.5,50,2003,56,585
0.75,0.5,0.5,100,4849,53,3325
0.75,0.5,0.5,1,12,1,0
0.75,0.5,0.5,5,226,5,0
0.75,0.5,0.5,10,465,10,0
0.75,0.5,0.5,20,854,18,196
0.75,0.5,0.5,50,2061,38,987
0.75,0.5,0.5,100,5068,68,3293
0.75,0.5,0.5,1,17,1,0
0.75,0.5,0.5,5,163,5,0
0.75,0.5,0.5,10,419,9,84
0.75,0.5,0.5,20,748,21,114
0.75,0.5,0.5,50,2805,32,1609
0.75,0.5,0.5,100,5120,48,3752
0.75,0.5,0.5,1,55,1,0
0.75,0.5,0.5,5,142,5,0
0.75,0.5,0.5,10,385,10,30
0.75,0.5,0.5,20,727,19,161
0.75,0.5,0.5,50,2512,40,1329
0.75,0.5,0.5,100,4061,61,2508
0.75,0.5,0.5,1,18,1,0
0.75,0.5,0.5,5,139,4,12
0.75,0.5,0.5,10,817,8,189
0.75,0.5,0.5,20,1076,16,446
0.75,0.5,0.5,50,2949,37,1419
0.75,0.5,0.5,100,4982,61,3363
0.75,0.5,0.75,1,30,1,0
0.75,0.5,0.75,5,174,5,42
0.75,0.5,0.75,10,558,10,59
0.75,0.5,0.75,20,1165,28,228
0.75,0.5,0.75,50,2247,41,1229
0.75,0.5,0.75,100,4881,63,3110
0.75,0.5,0.75,1,33,1,0
0.75,0.5,0.75,5,220,5,0
0.75,0.5,0.75,10,450,10,39
0.75,0.5,0.75,20,820,17,307
0.75,0.5,0.75,50,2505,38,1276
0.75,0.5,0.75,100,5494,67,3515
0.75,0.5,0.75,1,54,1,0
0.75,0.5,0.75,5,145,5,0
0.75,0.5,0.75,10,408,10,12
0.75,0.5,0.75,20,897,16,218
0.75,0.5,0.75,50,2216,28,1229
0.75,0.5,0.75,100,4393,60,2832
0.75,0.5,0.75,1,26,1,0
0.75,0.5,0.75,5,248,6,0
0.75,0.5,0.75,10,348,9,70
0.75,0.5,0.75,20,1105,18,351
0.75,0.5,0.75,50,2532,35,1231
0.75,0.5,0.75,100,4214,63,2734
0.75,0.5,0.75,1,21,1,0
0.75,0.5,0.75,5,270,5,78
0.75,0.5,0.75,10,385,9,13
0.75,0.5,0.75,20,835,31,56
0.75,0.5,0.75,50,2286,42,753
0.75,0.5,0.75,100,5122,54,3541
0.75,0.5,1,1,90,1,0
0.75,0.5,1,5,142,5,12
0.75,0.5,1,10,461,9,34
0.75,0.5,1,20,705,15,193
0.75,0.5,1,50,2491,35,981
0.75,0.5,1,100,4657,63,3041
0.75,0.5,1,1,54,1,0
0.75,0.5,1,5,134,4,13
0.75,0.5,1,10,401,10,1
0.75,0.5,1,20,1003,20,201
0.75,0.5,1,50,2214,36,1136
0.75,0.5,1,100,5580,68,3871
0.75,0.5,1,1,27,1,0
0.75,0.5,1,5,267,5,1
0.75,0.5,1,10,651,10,26
0.75,0.5,1,20,1082,16,180
0.75,0.5,1,50,1942,42,930
0.75,0.5,1,100,4521,60,3181
0.75,0.5,1,1,13,1,0
0.75,0.5,1,5,164,6,2
0.75,0.5,1,10,344,10,130
0.75,0.5,1,20,1061,17,421
0.75,0.5,1,50,2286,34,1283
0.75,0.5,1,100,4514,64,3039
0.75,0.5,1,1,163,1,0
0.75,0.5,1,5,196,6,0
0.75,0.5,1,10,539,8,90
0.75,0.5,1,20,1172,17,354
0.75,0.5,1,50,2140,36,1105
0.75,0.5,1,100,4431,58,3048
0.75,0.75,0,1,12,1,0
0.75,0.75,0,5,274,5,135
0.75,0.75,0,10,416,10,37
0.75,0.75,0,20,885,17,335
0.75,0.75,0,50,2239,33,1326
0.75,0.75,0,100,5094,63,3407
0.75,0.75,0,1,12,1,0
0.75,0.75,0,5,341,5,0
0.75,0.75,0,10,464,11,94
0.75,0.75,0,20,933,17,245
0.75,0.75,0,50,3079,38,1703
0.75,0.75,0,100,4496,60,2840
0.75,0.75,0,1,73,1,0
0.75,0.75,0,5,145,5,0
0.75,0.75,0,10,377,10,13
0.75,0.75,0,20,622,14,264
0.75,0.75,0,50,2528,42,1235
0.75,0.75,0,100,4729,71,2960
0.75,0.75,0,1,15,1,0
0.75,0.75,0,5,239,5,49
0.75,0.75,0,10,561,12,78
0.75,0.75,0,20,800,16,284
0.75,0.75,0,50,2496,42,1187
0.75,0.75,0,100,4846,53,3447
0.75,0.75,0,1,26,1,0
0.75,0.75,0,5,291,3,212
0.75,0.75,0,10,517,21,63
0.75,0.75,0,20,702,16,205
0.75,0.75,0,50,2234,34,1134
0.75,0.75,0,100,4729,61,3303
0.75,0.75,0.25,1,18,1,0
0.75,0.75,0.25,5,351,4,46
0.75,0.75,0.25,10,419,8,72
0.75,0.75,0.25,20,1034,14,319
0.75,0.75,0.25,50,2000,33,1002
0.75,0.75,0.25,100,4211,55,2622
0.75,0.75,0.25,1,71,1,0
0.75,0.75,0.25,5,249,4,23
0.75,0.75,0.25,10,239,7,97
0.75,0.75,0.25,20,658,18,139
0.75,0.75,0.25,50,2404,41,928
0.75,0.75,0.25,100,4499,58,3246
0.75,0.75,0.25,1,11,1,0
0.75,0.75,0.25,5,469,5,107
0.75,0.75,0.25,10,520,8,189
0.75,0.75,0.25,20,995,20,245
0.75,0.75,0.25,50,2473,38,1325
0.75,0.75,0.25,100,4866,67,2359
0.75,0.75,0.25,1,20,1,0
0.75,0.75,0.25,5,196,4,42
0.75,0.75,0.25,10,563,9,101
0.75,0.75,0.25,20,954,17,212
0.75,0.75,0.25,50,2061,36,1079
0.75,0.75,0.25,100,5107,56,3346
0.75,0.75,0.25,1,211,1,0
0.75,0.75,0.25,5,287,4,30
0.75,0.75,0.25,10,699,9,107
0.75,0.75,0.25,20,981,18,191
0.75,0.75,0.25,50,2808,33,1685
0.75,0.75,0.25,100,4391,57,2788
0.75,0.75,0.5,1,50,1,0
0.75,0.75,0.5,5,251,5,0
0.75,0.75,0.5,10,436,13,137
0.75,0.75,0.5,20,1157,18,315
0.75,0.75,0.5,50,2197,35,1100
0.75,0.75,0.5,100,4599,62,3150
0.75,0.75,0.5,1,29,1,0
0.75,0.75,0.5,5,305,5,16
0.75,0.75,0.5,10,315,9,53
0.75,0.75,0.5,20,970,16,198
0.75,0.75,0.5,50,1944,37,891
0.75,0.75,0.5,100,5446,63,3502
0.75,0.75,0.5,1,11,1,0
0.75,0.75,0.5,5,206,5,0
0.75,0.75,0.5,10,298,9,93
0.75,0.75,0.5,20,923,15,405
0.75,0.75,0.5,50,2842,31,1704
0.75,0.75,0.5,100,4650,55,2894
0.75,0.75,0.5,1,43,1,0
0.75,0.75,0.5,5,488,7,0
0.75,0.75,0.5,10,627,9,96
0.75,0.75,0.5,20,1272,21,165
0.75,0.75,0.5,50,2268,38,1014
0.75,0.75,0.5,100,4689,50,3404
0.75,0.75,0.5,1,21,1,0
0.75,0.75,0.5,5,244,4,34
0.75,0.75,0.5,10,529,9,107
0.75,0.75,0.5,20,962,22,139
0.75,0.75,0.5,50,2680,48,1370
0.75,0.75,0.5,100,4492,58,2701
0.75,0.75,0.75,1,27,1,0
0.75,0.75,0.75,5,267,5,19
0.75,0.75,0.75,10,424,9,72
0.75,0.75,0.75,20,897,23,86
0.75,0.75,0.75,50,2298,47,1118
0.75,0.75,0.75,100,4502,62,3006
0.75,0.75,0.75,1,73,1,0
0.75,0.75,0.75,5,130,5,12
0.75,0.75,0.75,10,432,10,56
0.75,0.75,0.75,20,832,19,82
0.75,0.75,0.75,50,1898,36,928
0.75,0.75,0.75,100,5076,59,3317
0.75,0.75,0.75,1,16,1,0
0.75,0.75,0.75,5,331,5,99
0.75,0.75,0.75,10,607,10,209
0.75,0.75,0.75,20,1206,20,201
0.75,0.75,0.75,50,2341,36,1316
0.75,0.75,0.75,100,4079,55,2624
0.75,0.75,0.75,1,26,1,0
0.75,0.75,0.75,5,236,5,0
0.75,0.75,0.75,10,467,10,42
0.75,0.75,0.75,20,860,20,252
0.75,0.75,0.75,50,2525,33,1069
0.75,0.75,0.75,100,4877,65,3258
0.75,0.75,0.75,1,16,1,0
0.75,0.75,0.75,5,259,5,0
0.75,0.75,0.75,10,598,8,252
0.75,0.75,0.75,20,783,16,235
0.75,0.75,0.75,50,2854,36,1543
0.75,0.75,0.75,100,5402,66,3831
0.75,0.75,1,1,63,1,0
0.75,0.75,1,5,359,5,87
0.75,0.75,1,10,462,12,28
0.75,0.75,1,20,895,16,486
0.75,0.75,1,50,2183,35,955
0.75,0.75,1,100,4627,55,3190
0.75,0.75,1,1,113,1,0
0.75,0.75,1,5,321,4,200
0.75,0.75,1,10,601,11,256
0.75,0.75,1,20,828,17,273
0.75,0.75,1,50,2248,37,1162
0.75,0.75,1,100,3987,54,2610
0.75,0.75,1,1,29,1,0
0.75,0.75,1,5,312,5,53
0.75,0.75,1,10,355,9,99
0.75,0.75,1,20,1227,18,420
0.75,0.75,1,50,1978,33,1172
0.75,0.75,1,100,4930,56,3383
0.75,0.75,1,1,44,1,0
0.75,0.75,1,5,330,6,0
0.75,0.75,1,10,428,9,53
0.75,0.75,1,20,1069,14,308
0.75,0.75,1,50,2458,39,1359
0.75,0.75,1,100,4732,66,3011
0.75,0.75,1,1,39,2,0
0.75,0.75,1,5,151,4,28
0.75,0.75,1,10,341,7,122
0.75,0.75,1,20,1003,13,397
0.75,0.75,1,50,2568,41,1458
0.75,0.75,1,100,4253,57,2919
0.75,1,0,1,38,1,0
0.75,1,0,5,275,5,111
0.75,1,0,10,347,9,37
0.75,1,0,20,762,15,126
0.75,1,0,50,2127,35,1164
0.75,1,0,100,4491,64,2847
0.75,1,0,1,19,1,0
0.75,1,0,5,366,5,79
0.75,1,0,10,681,11,91
0.75,1,0,20,1112,16,460
0.75,1,0,50,2108,33,1072
0.75,1,0,100,4649,61,3292
0.75,1,0,1,53,1,0
0.75,1,0,5,301,5,0
0.75,1,0,10,224,7,47
0.75,1,0,20,1085,18,424
0.75,1,0,50,2160,54,631
0.75,1,0,100,5099,67,3150
0.75,1,0,1,12,1,0
0.75,1,0,5,294,5,0
0.75,1,0,10,481,8,109
0.75,1,0,20,821,18,239
0.75,1,0,50,2650,42,1212
0.75,1,0,100,4941,69,3001
0.75,1,0,1,12,1,0
0.75,1,0,5,265,5,0
0.75,1,0,10,367,12,1
0.75,1,0,20,826,15,314
0.75,1,0,50,2786,39,1517
0.75,1,0,100,4425,46,3297
0.75,1,0.25,1,16,1,0
0.75,1,0.25,5,276,4,11
0.75,1,0.25,10,578,9,108
0.75,1,0.25,20,1204,14,529
0.75,1,0.25,50,2427,44,1070
0.75,1,0.25,100,4645,65,2918
0.75,1,0.25,1,11,1,0
0.75,1,0.25,5,232,4,34
0.75,1,0.25,10,547,10,96
0.75,1,0.25,20,960,18,301
0.75,1,0.25,50,2153,31,1112
0.75,1,0.25,100,4879,61,3143
0.75,1,0.25,1,82,1,0
0.75,1,0.25,5,297,5,85
0.75,1,0.25,10,546,11,34
0.75,1,0.25,20,845,17,142
0.75,1,0.25,50,2932,41,1673
0.75,1,0.25,100,4540,59,2788
0.75,1,0.25,1,22,1,0
0.75,1,0.25,5,301,6,0
0.75,1,0.25,10,313,9,41
0.75,1,0.25,20,951,17,132
0.75,1,0.25,50,1997,28,976
0.75,1,0.25,100,4303,59,2591
0.75,1,0.25,1,15,1,0
0.75,1,0.25,5,391,6,0
0.75,1,0.25,10,443,11,49
0.75,1,0.25,20,836,21,298
0.75,1,0.25,50,2320,35,1192
0.75,1,0.25,100,4540,62,2799
0.75,1,0.5,1,23,1,0
0.75,1,0.5,5,191,4,16
0.75,1,0.5,10,637,11,3
0.75,1,0.5,20,887,18,160
0.75,1,0.5,50,2299,39,1152
0.75,1,0.5,100,5051,58,3367
0.75,1,0.5,1,63,1,0
0.75,1,0.5,5,159,5,0
0.75,1,0.5,10,260,9,15
0.75,1,0.5,20,1366,18,615
0.75,1,0.5,50,3057,38,1450
0.75,1,0.5,100,4516,56,3107
0.75,1,0.5,1,16,1,0
0.75,1,0.5,5,115,5,0
0.75,1,0.5,10,561,13,87
0.75,1,0.5,20,1049,20,263
0.75,1,0.5,50,2684,31,1563
0.75,1,0.5,100,4343,59,2974
0.75,1,0.5,1,18,1,0
0.75,1,0.5,5,214,5,0
0.75,1,0.5,10,669,11,174
0.75,1,0.5,20,930,17,272
0.75,1,0.5,50,2111,35,899
0.75,1,0.5,100,4432,55,3234
0.75,1,0.5,1,24,1,0
0.75,1,0.5,5,227,4,139
0.75,1,0.5,10,322,10,87
0.75,1,0.5,20,687,18,182
0.75,1,0.5,50,1598,33,834
0.75,1,0.5,100,4800,59,2806
0.75,1,0.75,1,67,1,0
0.75,1,0.75,5,250,7,5
0.75,1,0.75,10,538,11,21
0.75,1,0.75,20,797,20,74
0.75,1,0.75,50,2452,40,1174
0.75,1,0.75,100,5469,76,3195
0.75,1,0.75,1,42,1,0
0.75,1,0.75,5,252,5,0
0.75,1,0.75,10,438,10,96
0.75,1,0.75,20,975,17,219
0.75,1,0.75,50,2375,37,1212
0.75,1,0.75,100,5267,58,3380
0.75,1,0.75,1,20,1,0
0.75,1,0.75,5,105,5,0
0.75,1,0.75,10,683,10,107
0.75,1,0.75,20,1013,19,450
0.75,1,0.75,50,2421,37,1457
0.75,1,0.75,100,4567,51,2940
0.75,1,0.75,1,15,1,0
0.75,1,0.75,5,126,4,11
0.75,1,0.75,10,304,9,96
0.75,1,0.75,20,1198,18,413
0.75,1,0.75,50,2294,43,1317
0.75,1,0.75,100,4776,56,3228
0.75,1,0.75,1,40,1,0
0.75,1,0.75,5,212,5,15
0.75,1,0.75,10,651,8,289
0.75,1,0.75,20,809,19,115
0.75,1,0.75,50,2355,37,1021
0.75,1,0.75,100,5140,55,3806
0.75,1,1,1,29,1,0
0.75,1,1,5,288,6,0
0.75,1,1,10,630,10,170
0.75,1,1,20,906,18,192
0.75,1,1,50,2734,41,1323
0.75,1,1,100,4768,58,3091
0.75,1,1,1,18,1,0
0.75,1,1,5,242,5,0
0.75,1,1,10,388,9,91
0.75,1,1,20,1260,21,303
0.75,1,1,50,1993,39,743
0.75,1,1,100,5101,63,3245
0.75,1,1,1,23,1,0
0.75,1,1,5,234,5,0
0.75,1,1,10,470,8,154
0.75,1,1,20,903,17,340
0.75,1,1,50,2559,38,1323
0.75,1,1,100,5095,55,3510
0.75,1,1,1,129,1,0
0.75,1,1,5,156,5,0
0.75,1,1,10,694,13,181
0.75,1,1,20,1022,19,220
0.75,1,1,50,2322,40,1307
0.75,1,1,100,4668,62,3000
